pair_dir	comparison	status	blast_path	log_path	is_close_gap	is_adjacent_neighbors	hits_count	best_evalue	best_bitscore	best_pident	best_length	best_qcovhsp
NULL/chr3L_3332328-3333012__chr3L_18812160-18812714	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_18812160-18812714/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_18812160-18812714/blast/RL/blast.log	False	False	1	0.22	24.7	100.0	13	1.0
NULL/chr3L_3332328-3333012__chr3L_18812160-18812714	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_18812160-18812714/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_18812160-18812714/blast/RR/blast.log	False	False	5	0.018	29.2	83.333	30	1.0
NULL/chr3L_3332328-3333012__chr3L_22728933-22729192	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_3332328-3333012__chr3L_22728933-22729192	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/LR/blast.log	False	False	1	0.77	22.9	88.235	17	1.0
NULL/chr3L_3332328-3333012__chr3L_22728933-22729192	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/RL/blast.log	False	False	1	0.018	29.2	86.957	23	1.0
NULL/chr3L_3332328-3333012__chr3L_22728933-22729192	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_22728933-22729192/blast/RR/blast.log	False	False	0				0	
NULL/chr3L_3332328-3333012__chr3L_5982072-5982272	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_3332328-3333012__chr3L_5982072-5982272	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/LR/blast.log	False	False	2	0.005	31.0	94.737	19	1.0
NULL/chr3L_3332328-3333012__chr3L_5982072-5982272	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/RL/blast.log	False	False	2	0.11	27.4	94.118	17	0.0
NULL/chr3L_3332328-3333012__chr3L_5982072-5982272	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3332328-3333012__chr3L_5982072-5982272/blast/RR/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3L_3384074-3384511__chr3L_11105575-11105775	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/LL/blast.log	False	False	5	0.11	26.5	100.0	14	0.0
NULL/chr3L_3384074-3384511__chr3L_11105575-11105775	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/LR/blast.log	False	False	1	0.22	25.6	93.75	16	1.0
NULL/chr3L_3384074-3384511__chr3L_11105575-11105775	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/RL/blast.log	False	False	0				0	
NULL/chr3L_3384074-3384511__chr3L_11105575-11105775	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_11105575-11105775/blast/RR/blast.log	False	False	3	0.000123	35.6	86.207	29	1.0
NULL/chr3L_3384074-3384511__chr3L_14948136-14948479	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/LL/blast.log	False	False	2	0.000576	34.6	88.462	26	1.0
NULL/chr3L_3384074-3384511__chr3L_14948136-14948479	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/LR/blast.log	False	False	2	0.22	25.6	85.714	21	1.0
NULL/chr3L_3384074-3384511__chr3L_14948136-14948479	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/RL/blast.log	False	False	0				0	
NULL/chr3L_3384074-3384511__chr3L_14948136-14948479	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_14948136-14948479/blast/RR/blast.log	False	False	1	0.22	24.7	88.889	18	1.0
NULL/chr3L_3384074-3384511__chr3L_16045010-16045232	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/LL/blast.log	False	False	10	3.51e-05	37.4	78.261	46	2.0
NULL/chr3L_3384074-3384511__chr3L_16045010-16045232	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/LR/blast.log	False	False	1	0.48	22.9	100.0	12	1.0
NULL/chr3L_3384074-3384511__chr3L_16045010-16045232	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/RL/blast.log	False	False	9	0.000123	35.6	91.667	24	1.0
NULL/chr3L_3384074-3384511__chr3L_16045010-16045232	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_16045010-16045232/blast/RR/blast.log	False	False	1	0.14	25.6	93.75	16	1.0
NULL/chr3L_3384074-3384511__chr3L_4392038-4392238	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_3384074-3384511__chr3L_4392038-4392238	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/LR/blast.log	False	False	2	0.65	22.9	100.0	12	1.0
NULL/chr3L_3384074-3384511__chr3L_4392038-4392238	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/RL/blast.log	False	False	1	0.77	22.9	88.235	17	1.0
NULL/chr3L_3384074-3384511__chr3L_4392038-4392238	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_4392038-4392238/blast/RR/blast.log	False	False	9	0.18	24.7	100.0	13	1.0
NULL/chr3L_3384074-3384511__chr3L_6968332-6968548	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_3384074-3384511__chr3L_6968332-6968548	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/LR/blast.log	False	False	5	0.064	26.5	100.0	14	1.0
NULL/chr3L_3384074-3384511__chr3L_6968332-6968548	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/RL/blast.log	False	False	2	0.000428	34.6	95.238	21	1.0
NULL/chr3L_3384074-3384511__chr3L_6968332-6968548	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3384074-3384511__chr3L_6968332-6968548/blast/RR/blast.log	False	False	3	0.77	23.8	94.118	17	1.0
NULL/chr3L_3997727-3997967__chr3L_13887299-13887499	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_3997727-3997967__chr3L_13887299-13887499	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/LR/blast.log	False	False	0				0	
NULL/chr3L_3997727-3997967__chr3L_13887299-13887499	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/RL/blast.log	False	False	0				0	
NULL/chr3L_3997727-3997967__chr3L_13887299-13887499	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_13887299-13887499/blast/RR/blast.log	False	False	2	0.011	30.1	100.0	16	0.0
NULL/chr3L_3997727-3997967__chr3L_6962082-6962696	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_3997727-3997967__chr3L_6962082-6962696	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/LR/blast.log	False	False	4	0.004	30.1	90.476	21	1.0
NULL/chr3L_3997727-3997967__chr3L_6962082-6962696	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/RL/blast.log	False	False	1	0.87	22.9	88.235	17	1.0
NULL/chr3L_3997727-3997967__chr3L_6962082-6962696	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_3997727-3997967__chr3L_6962082-6962696/blast/RR/blast.log	False	False	1	0.59	22.9	100.0	12	1.0
NULL/chr3L_4334437-4334651__chr3L_12658389-12658612	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_4334437-4334651__chr3L_12658389-12658612	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/LR/blast.log	False	False	0				0	
NULL/chr3L_4334437-4334651__chr3L_12658389-12658612	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/RL/blast.log	False	False	4	0.22	24.7	100.0	13	1.0
NULL/chr3L_4334437-4334651__chr3L_12658389-12658612	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_12658389-12658612/blast/RR/blast.log	False	False	6	0.064	26.5	89.474	19	1.0
NULL/chr3L_4334437-4334651__chr3L_14172843-14173610	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_4334437-4334651__chr3L_14172843-14173610	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/LR/blast.log	False	False	0				0	
NULL/chr3L_4334437-4334651__chr3L_14172843-14173610	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/RL/blast.log	False	False	1	0.43	21.1	100.0	11	3.0
NULL/chr3L_4334437-4334651__chr3L_14172843-14173610	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4334437-4334651__chr3L_14172843-14173610/blast/RR/blast.log	False	False	5	0.22	24.7	100.0	13	1.0
NULL/chr3L_4392038-4392238__chr3L_17014763-17015190	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/LL/blast.log	False	False	0				0	
NULL/chr3L_4392038-4392238__chr3L_17014763-17015190	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/LR/blast.log	False	False	2	0.034	29.2	86.957	23	0.0
NULL/chr3L_4392038-4392238__chr3L_17014763-17015190	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/RL/blast.log	False	False	0				0	
NULL/chr3L_4392038-4392238__chr3L_17014763-17015190	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4392038-4392238__chr3L_17014763-17015190/blast/RR/blast.log	False	False	0				0	
NULL/chr3L_4394326-4394609__chr3L_11355874-11356295	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4394326-4394609__chr3L_11355874-11356295/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr3L_4394326-4394609__chr3L_11355874-11356295/blast/LL/blast.log	False	False	3	0.18	25.6	93.75	16	1.0
