pair_dir	comparison	status	blast_path	log_path	is_close_gap	is_adjacent_neighbors	hits_count	best_evalue	best_bitscore	best_pident	best_length	best_qcovhsp
NULL/chr3_120982016-120985018__chr3_123130834-123131897	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/LL/blast.log	False	False	2	0.22	24.7	100.0	13	1.0
NULL/chr3_120982016-120985018__chr3_123130834-123131897	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/LR/blast.log	False	False	3	0.22	25.6	93.75	16	1.0
NULL/chr3_120982016-120985018__chr3_123130834-123131897	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/RL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_120982016-120985018__chr3_123130834-123131897	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_120982016-120985018__chr3_123130834-123131897/blast/RR/blast.log	False	False	2	0.77	23.8	76.471	34	1.0
NULL/chr3_121645985-121648509__chr3_142315795-142316795	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/LL/blast.log	False	False	5	0.000123	35.6	86.207	29	1.0
NULL/chr3_121645985-121648509__chr3_142315795-142316795	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/LR/blast.log	False	False	0				0	
NULL/chr3_121645985-121648509__chr3_142315795-142316795	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/RL/blast.log	False	False	5	0.000428	34.6	95.238	21	1.0
NULL/chr3_121645985-121648509__chr3_142315795-142316795	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_121645985-121648509__chr3_142315795-142316795/blast/RR/blast.log	False	False	8	6.78e-08	47.3	87.5	40	2.0
NULL/chr3_122457592-122462226__chr3_144622849-144624158	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/LL/blast.log	False	False	3	0.22	24.7	100.0	13	1.0
NULL/chr3_122457592-122462226__chr3_144622849-144624158	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/LR/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_122457592-122462226__chr3_144622849-144624158	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/RL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_122457592-122462226__chr3_144622849-144624158	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_122457592-122462226__chr3_144622849-144624158/blast/RR/blast.log	False	False	3	0.005	31.0	94.737	19	1.0
NULL/chr3_123176273-123181877__chr3_153806585-153808917	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/LL/blast.log	False	False	2	0.064	27.4	87.5	24	1.0
NULL/chr3_123176273-123181877__chr3_153806585-153808917	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/LR/blast.log	False	False	20	6.78e-08	47.3	96.429	28	1.0
NULL/chr3_123176273-123181877__chr3_153806585-153808917	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/RL/blast.log	False	False	1	0.22	24.7	78.571	28	1.0
NULL/chr3_123176273-123181877__chr3_153806585-153808917	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123176273-123181877__chr3_153806585-153808917/blast/RR/blast.log	False	False	46	5.57e-09	50.9	89.744	39	2.0
NULL/chr3_123281966-123284914__chr3_144010479-144011479	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/LL/blast.log	False	False	2	0.018	28.3	90.0	20	1.0
NULL/chr3_123281966-123284914__chr3_144010479-144011479	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/LR/blast.log	False	False	0				0	
NULL/chr3_123281966-123284914__chr3_144010479-144011479	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/RL/blast.log	False	False	2	0.064	26.5	80.0	30	1.0
NULL/chr3_123281966-123284914__chr3_144010479-144011479	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_123281966-123284914__chr3_144010479-144011479/blast/RR/blast.log	False	False	2	0.22	24.7	100.0	13	1.0
NULL/chr3_126700960-126702132__chr3_154799874-154801205	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/LL/blast.log	False	False	0				0	
NULL/chr3_126700960-126702132__chr3_154799874-154801205	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/LR/blast.log	False	False	0				0	
NULL/chr3_126700960-126702132__chr3_154799874-154801205	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/RL/blast.log	False	False	16	4.88e-16	73.4	95.745	47	2.0
NULL/chr3_126700960-126702132__chr3_154799874-154801205	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_126700960-126702132__chr3_154799874-154801205/blast/RR/blast.log	False	False	0				0	
NULL/chr3_135636599-135637599__chr3_144579192-144582134	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/LL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_135636599-135637599__chr3_144579192-144582134	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/LR/blast.log	False	False	6	2.3700000000000002e-26	107.0	75.949	158	6.0
NULL/chr3_135636599-135637599__chr3_144579192-144582134	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/RL/blast.log	False	False	2	0.22	25.6	90.0	20	1.0
NULL/chr3_135636599-135637599__chr3_144579192-144582134	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_135636599-135637599__chr3_144579192-144582134/blast/RR/blast.log	False	False	4	0.064	26.5	100.0	14	1.0
NULL/chr3_13713323-13714323__chr3_96953151-96954863	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/LL/blast.log	False	False	26	4.01e-17	77.0	87.097	62	2.0
NULL/chr3_13713323-13714323__chr3_96953151-96954863	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/LR/blast.log	False	False	33	2.53e-13	64.4	95.0	40	2.0
NULL/chr3_13713323-13714323__chr3_96953151-96954863	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/RL/blast.log	False	False	3	0.064	26.5	89.474	19	1.0
NULL/chr3_13713323-13714323__chr3_96953151-96954863	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_13713323-13714323__chr3_96953151-96954863/blast/RR/blast.log	False	False	3	0.018	28.3	90.0	20	1.0
NULL/chr3_141950050-141951262__chr3_148939117-148940671	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/LL/blast.log	False	False	0				0	
NULL/chr3_141950050-141951262__chr3_148939117-148940671	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/LR/blast.log	False	False	3	0.22	25.6	80.0	30	1.0
NULL/chr3_141950050-141951262__chr3_148939117-148940671	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/RL/blast.log	False	False	21	2.7e-19	84.2	83.146	89	4.0
NULL/chr3_141950050-141951262__chr3_148939117-148940671	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_141950050-141951262__chr3_148939117-148940671/blast/RR/blast.log	False	False	8	4.57e-10	53.6	94.118	34	1.0
NULL/chr3_144164501-144165501__chr3_152469148-152470173	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/LL/blast.log	False	False	11	6.350000000000001e-21	90.6	98.077	52	2.0
NULL/chr3_144164501-144165501__chr3_152469148-152470173	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/LR/blast.log	False	False	7	6.78e-08	46.4	100.0	25	1.0
NULL/chr3_144164501-144165501__chr3_152469148-152470173	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/RL/blast.log	False	False	6	3.7499999999999996e-30	121.0	91.667	84	3.0
NULL/chr3_144164501-144165501__chr3_152469148-152470173	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_144164501-144165501__chr3_152469148-152470173/blast/RR/blast.log	False	False	7	0.001	31.9	90.909	22	1.0
NULL/chr3_153535725-153537475__chr3_154878881-154881878	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/LL/blast.log	False	False	2	0.77	22.9	100.0	12	0.0
NULL/chr3_153535725-153537475__chr3_154878881-154881878	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/LR/blast.log	False	False	0				0	
NULL/chr3_153535725-153537475__chr3_154878881-154881878	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/RL/blast.log	False	False	5	0.018	29.2	86.957	23	1.0
NULL/chr3_153535725-153537475__chr3_154878881-154881878	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_153535725-153537475__chr3_154878881-154881878/blast/RR/blast.log	False	False	5	1.07e-11	59.0	78.378	74	3.0
NULL/chr3_19684070-19685227__chr3_54537717-54538717	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/LL/blast.log	False	False	0				0	
NULL/chr3_19684070-19685227__chr3_54537717-54538717	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/LR/blast.log	False	False	5	0.064	26.5	89.474	19	1.0
NULL/chr3_19684070-19685227__chr3_54537717-54538717	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/RL/blast.log	False	False	1	0.018	28.3	84.0	25	1.0
NULL/chr3_19684070-19685227__chr3_54537717-54538717	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19684070-19685227__chr3_54537717-54538717/blast/RR/blast.log	False	False	4	0.22	24.7	100.0	13	1.0
NULL/chr3_19952593-19954553__chr3_89623862-89626953	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/LL/blast.log	False	False	2	0.73	21.1	100.0	11	2.0
NULL/chr3_19952593-19954553__chr3_89623862-89626953	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/LR/blast.log	False	False	1	0.22	24.7	88.889	18	1.0
NULL/chr3_19952593-19954553__chr3_89623862-89626953	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/RL/blast.log	False	False	2	1.41e-60	220.0	85.864	191	28.0
NULL/chr3_19952593-19954553__chr3_89623862-89626953	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_19952593-19954553__chr3_89623862-89626953/blast/RR/blast.log	False	False	3	0.064	26.5	100.0	14	1.0
NULL/chr3_27466319-27468683__chr3_90208456-90209626	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/LL/blast.log	False	False	0				0	
NULL/chr3_27466319-27468683__chr3_90208456-90209626	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/LR/blast.log	False	False	0				0	
NULL/chr3_27466319-27468683__chr3_90208456-90209626	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/RL/blast.log	False	False	5	4.5599999999999997e-48	179.0	90.698	129	5.0
NULL/chr3_27466319-27468683__chr3_90208456-90209626	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27466319-27468683__chr3_90208456-90209626/blast/RR/blast.log	False	False	5	1.4e-35	138.0	84.328	134	5.0
NULL/chr3_27572037-27575028__chr3_103193814-103195103	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/LL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_27572037-27575028__chr3_103193814-103195103	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/LR/blast.log	False	False	9	0.001	31.9	100.0	17	1.0
NULL/chr3_27572037-27575028__chr3_103193814-103195103	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/RL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_27572037-27575028__chr3_103193814-103195103	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27572037-27575028__chr3_103193814-103195103/blast/RR/blast.log	False	False	4	0.005	31.0	77.778	45	2.0
NULL/chr3_27610146-27611703__chr3_154663024-154665469	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/LL/blast.log	False	False	0				0	
NULL/chr3_27610146-27611703__chr3_154663024-154665469	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/LR/blast.log	False	False	1	0.29	22.9	100.0	12	0.0
NULL/chr3_27610146-27611703__chr3_154663024-154665469	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/RL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr3_27610146-27611703__chr3_154663024-154665469	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27610146-27611703__chr3_154663024-154665469/blast/RR/blast.log	False	False	2	0.22	24.7	83.333	24	1.0
NULL/chr3_27662516-27665891__chr3_84644723-84648280	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/LL/blast.log	False	False	12	0.001	31.9	79.07	43	2.0
NULL/chr3_27662516-27665891__chr3_84644723-84648280	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/LR/blast.log	False	False	13	0.000428	33.7	91.304	23	1.0
NULL/chr3_27662516-27665891__chr3_84644723-84648280	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/RL/blast.log	False	False	1	0.001	31.9	66.667	108	4.0
NULL/chr3_27662516-27665891__chr3_84644723-84648280	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27662516-27665891__chr3_84644723-84648280/blast/RR/blast.log	False	False	1	0.064	26.5	100.0	14	1.0
NULL/chr3_27668996-27674169__chr3_120019466-120021261	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/LL/blast.log	False	False	3	0.22	24.7	100.0	13	1.0
NULL/chr3_27668996-27674169__chr3_120019466-120021261	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/LR/blast.log	False	False	1	0.22	24.7	100.0	13	1.0
NULL/chr3_27668996-27674169__chr3_120019466-120021261	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/RL/blast.log	False	False	2	0.77	23.8	93.333	15	1.0
NULL/chr3_27668996-27674169__chr3_120019466-120021261	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27668996-27674169__chr3_120019466-120021261/blast/RR/blast.log	False	False	0				0	
NULL/chr3_27881860-27883126__chr3_95761623-95764954	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27881860-27883126__chr3_95761623-95764954/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27881860-27883126__chr3_95761623-95764954/blast/LL/blast.log	False	False	8	3.51e-05	37.4	92.0	25	1.0
NULL/chr3_27881860-27883126__chr3_95761623-95764954	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27881860-27883126__chr3_95761623-95764954/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr3_27881860-27883126__chr3_95761623-95764954/blast/LR/blast.log	False	False	5	1.01e-05	39.2	92.308	26	1.0
