pair_dir	status	blocks	best_aligned_len	best_identity_pct	maf_path
chrX_18146945-18147372__chrX_18148950-18149279	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030900_Spearman/chrX_18146945-18147372__chrX_18148950-18149279/alignments/enhancers/lastz.maf
chrX_18147841-18148227__chrX_18148950-18149279	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030900_Spearman/chrX_18147841-18148227__chrX_18148950-18149279/alignments/enhancers/lastz.maf
chrX_18714009-18714209__chrX_18715355-18715555	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030955_Spearman/chrX_18714009-18714209__chrX_18715355-18715555/alignments/enhancers/lastz.maf
chrX_18714009-18714209__chrX_18737813-18738119	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030955_Spearman/chrX_18714009-18714209__chrX_18737813-18738119/alignments/enhancers/lastz.maf
chrX_18715355-18715555__chrX_18737813-18738119	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030955_Spearman/chrX_18715355-18715555__chrX_18737813-18738119/alignments/enhancers/lastz.maf
chrX_19236806-19237421__chrX_19238211-19238765	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031008_sm/chrX_19236806-19237421__chrX_19238211-19238765/alignments/enhancers/lastz.maf
chrX_19544220-19544470__chrX_19544519-19544719	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031037_sm/chrX_19544220-19544470__chrX_19544519-19544719/alignments/enhancers/lastz.maf
chr2L_160687-161034__chr2L_161603-162045	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031228_sm/chr2L_160687-161034__chr2L_161603-162045/alignments/enhancers/lastz.maf
chr2L_160687-161034__chr2L_166574-166924	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031228_sm/chr2L_160687-161034__chr2L_166574-166924/alignments/enhancers/lastz.maf
chr2L_161603-162045__chr2L_166574-166924	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031228_sm/chr2L_161603-162045__chr2L_166574-166924/alignments/enhancers/lastz.maf
chr2L_1118230-1118839__chr2L_1123442-1123872	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031307_sm/chr2L_1118230-1118839__chr2L_1123442-1123872/alignments/enhancers/lastz.maf
chr2L_1157764-1158130__chr2L_1162261-1162810	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031313_vm_sm/chr2L_1157764-1158130__chr2L_1162261-1162810/alignments/enhancers/lastz.maf
chr2L_3152131-3152363__chr2L_3153478-3153742	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm/chr2L_3152131-3152363__chr2L_3153478-3153742/alignments/enhancers/lastz.maf
chr2L_3095049-3095273__chr2L_3101225-3101432	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3095049-3095273__chr2L_3101225-3101432/alignments/enhancers/lastz.maf
chr2L_3095049-3095273__chr2L_3108267-3108563	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3095049-3095273__chr2L_3108267-3108563/alignments/enhancers/lastz.maf
chr2L_3095049-3095273__chr2L_3121835-3122035	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3095049-3095273__chr2L_3121835-3122035/alignments/enhancers/lastz.maf
chr2L_3101225-3101432__chr2L_3108267-3108563	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3101225-3101432__chr2L_3108267-3108563/alignments/enhancers/lastz.maf
chr2L_3101225-3101432__chr2L_3121835-3122035	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3101225-3101432__chr2L_3121835-3122035/alignments/enhancers/lastz.maf
chr2L_3108267-3108563__chr2L_3121835-3122035	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3108267-3108563__chr2L_3121835-3122035/alignments/enhancers/lastz.maf
chr2L_6075442-6075642__chr2L_6076424-6076624	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031776_vm_sm/chr2L_6075442-6075642__chr2L_6076424-6076624/alignments/enhancers/lastz.maf
chr2L_6075442-6075642__chr2L_6090073-6090445	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031776_vm_sm/chr2L_6075442-6075642__chr2L_6090073-6090445/alignments/enhancers/lastz.maf
chr2L_6076424-6076624__chr2L_6090073-6090445	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031776_vm_sm/chr2L_6076424-6076624__chr2L_6090073-6090445/alignments/enhancers/lastz.maf
chr2L_6751919-6752178__chr2L_6772280-6772480	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031857_sm/chr2L_6751919-6752178__chr2L_6772280-6772480/alignments/enhancers/lastz.maf
chr2L_6751919-6752178__chr2L_6787279-6787639	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031857_sm/chr2L_6751919-6752178__chr2L_6787279-6787639/alignments/enhancers/lastz.maf
chr2L_6772280-6772480__chr2L_6787279-6787639	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031857_sm/chr2L_6772280-6772480__chr2L_6787279-6787639/alignments/enhancers/lastz.maf
chr2L_7126464-7126736__chr2L_7133794-7134306	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031895_vm/chr2L_7126464-7126736__chr2L_7133794-7134306/alignments/enhancers/lastz.maf
chr2L_7126464-7126736__chr2L_7157539-7157943	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031895_vm/chr2L_7126464-7126736__chr2L_7157539-7157943/alignments/enhancers/lastz.maf
chr2L_7133794-7134306__chr2L_7157539-7157943	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031895_vm/chr2L_7133794-7134306__chr2L_7157539-7157943/alignments/enhancers/lastz.maf
chr2L_7340816-7341016__chr2L_7398789-7398989	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7398789-7398989/alignments/enhancers/lastz.maf
chr2L_7340816-7341016__chr2L_7401211-7401411	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7401211-7401411/alignments/enhancers/lastz.maf
chr2L_7340816-7341016__chr2L_7404967-7405167	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7404967-7405167/alignments/enhancers/lastz.maf
chr2L_7340816-7341016__chr2L_7407733-7408080	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7407733-7408080/alignments/enhancers/lastz.maf
chr2L_7398789-7398989__chr2L_7401211-7401411	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7401211-7401411/alignments/enhancers/lastz.maf
chr2L_7398789-7398989__chr2L_7404967-7405167	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7404967-7405167/alignments/enhancers/lastz.maf
chr2L_7398789-7398989__chr2L_7407733-7408080	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7407733-7408080/alignments/enhancers/lastz.maf
chr2L_7401211-7401411__chr2L_7404967-7405167	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7401211-7401411__chr2L_7404967-7405167/alignments/enhancers/lastz.maf
chr2L_7401211-7401411__chr2L_7407733-7408080	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7401211-7401411__chr2L_7407733-7408080/alignments/enhancers/lastz.maf
chr2L_7404967-7405167__chr2L_7407733-7408080	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7404967-7405167__chr2L_7407733-7408080/alignments/enhancers/lastz.maf
chr2L_7912619-7912927__chr2L_7915086-7915342	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031959_sm/chr2L_7912619-7912927__chr2L_7915086-7915342/alignments/enhancers/lastz.maf
chr2L_7994243-7994806__chr2L_8002181-8002417	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031971_vm_sm/chr2L_7994243-7994806__chr2L_8002181-8002417/alignments/enhancers/lastz.maf
chr2L_9525656-9525929__chr2L_9551353-9551553	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032129_sm/chr2L_9525656-9525929__chr2L_9551353-9551553/alignments/enhancers/lastz.maf
chr2L_9525656-9525929__chr2L_9558167-9558367	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032129_sm/chr2L_9525656-9525929__chr2L_9558167-9558367/alignments/enhancers/lastz.maf
chr2L_9551353-9551553__chr2L_9558167-9558367	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032129_sm/chr2L_9551353-9551553__chr2L_9558167-9558367/alignments/enhancers/lastz.maf
chr2L_12003862-12004365__chr2L_12007022-12007307	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032393_vm/chr2L_12003862-12004365__chr2L_12007022-12007307/alignments/enhancers/lastz.maf
chr2L_12003862-12004365__chr2L_12009847-12010112	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032393_vm/chr2L_12003862-12004365__chr2L_12009847-12010112/alignments/enhancers/lastz.maf
chr2L_12007022-12007307__chr2L_12009847-12010112	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032393_vm/chr2L_12007022-12007307__chr2L_12009847-12010112/alignments/enhancers/lastz.maf
chr2L_12594000-12594200__chr2L_12617842-12618274	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032444_sm/chr2L_12594000-12594200__chr2L_12617842-12618274/alignments/enhancers/lastz.maf
chr2L_12594000-12594200__chr2L_12655423-12655623	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032444_sm/chr2L_12594000-12594200__chr2L_12655423-12655623/alignments/enhancers/lastz.maf
chr2L_12617842-12618274__chr2L_12655423-12655623	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032444_sm/chr2L_12617842-12618274__chr2L_12655423-12655623/alignments/enhancers/lastz.maf
chr2L_12617842-12618274__chr2L_12655423-12655623	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032444_vm/chr2L_12617842-12618274__chr2L_12655423-12655623/alignments/enhancers/lastz.maf
chr2L_13203632-13203855__chr2L_13205136-13205433	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032485_sm/chr2L_13203632-13203855__chr2L_13205136-13205433/alignments/enhancers/lastz.maf
chr2L_13211918-13212118__chr2L_13215675-13216164	OK	1	200	99.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13215675-13216164/alignments/enhancers/lastz.maf
chr2L_13211918-13212118__chr2L_13225382-13225582	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13225382-13225582/alignments/enhancers/lastz.maf
chr2L_13211918-13212118__chr2L_13229384-13229619	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13229384-13229619/alignments/enhancers/lastz.maf
chr2L_13215675-13216164__chr2L_13225382-13225582	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13215675-13216164__chr2L_13225382-13225582/alignments/enhancers/lastz.maf
chr2L_13215675-13216164__chr2L_13229384-13229619	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13215675-13216164__chr2L_13229384-13229619/alignments/enhancers/lastz.maf
chr2L_13225382-13225582__chr2L_13229384-13229619	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13225382-13225582__chr2L_13229384-13229619/alignments/enhancers/lastz.maf
chr2L_13254815-13255036__chr2L_13260602-13260802	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032497_sm/chr2L_13254815-13255036__chr2L_13260602-13260802/alignments/enhancers/lastz.maf
chr2L_18476378-18477012__chr2L_18498013-18498258	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032683_sm/chr2L_18476378-18477012__chr2L_18498013-18498258/alignments/enhancers/lastz.maf
chr2L_18926370-18926570__chr2L_18972587-18973068	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032724_Spearman/chr2L_18926370-18926570__chr2L_18972587-18973068/alignments/enhancers/lastz.maf
chr2L_18977432-18977644__chr2L_18977693-18978042	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032731_vm/chr2L_18977432-18977644__chr2L_18977693-18978042/alignments/enhancers/lastz.maf
chr2L_19759686-19760051__chr2L_19760541-19760780	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032820_vm_sm/chr2L_19759686-19760051__chr2L_19760541-19760780/alignments/enhancers/lastz.maf
chr2L_20468678-20469091__chr2L_20473787-20474193	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032864_meso/chr2L_20468678-20469091__chr2L_20473787-20474193/alignments/enhancers/lastz.maf
chr2L_21831155-21831728__chr2L_21835079-21835348	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21835079-21835348/alignments/enhancers/lastz.maf
chr2L_21831155-21831728__chr2L_21835353-21835553	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21835353-21835553/alignments/enhancers/lastz.maf
chr2L_21831155-21831728__chr2L_21836087-21836312	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21836087-21836312/alignments/enhancers/lastz.maf
chr2L_21831155-21831728__chr2L_21839073-21839412	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21839073-21839412/alignments/enhancers/lastz.maf
chr2L_21831155-21831728__chr2L_21840673-21841262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21840673-21841262/alignments/enhancers/lastz.maf
chr2L_21835079-21835348__chr2L_21835353-21835553	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835079-21835348__chr2L_21835353-21835553/alignments/enhancers/lastz.maf
chr2L_21835079-21835348__chr2L_21836087-21836312	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835079-21835348__chr2L_21836087-21836312/alignments/enhancers/lastz.maf
chr2L_21835079-21835348__chr2L_21839073-21839412	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835079-21835348__chr2L_21839073-21839412/alignments/enhancers/lastz.maf
chr2L_21835079-21835348__chr2L_21840673-21841262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835079-21835348__chr2L_21840673-21841262/alignments/enhancers/lastz.maf
chr2L_21835353-21835553__chr2L_21836087-21836312	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835353-21835553__chr2L_21836087-21836312/alignments/enhancers/lastz.maf
chr2L_21835353-21835553__chr2L_21839073-21839412	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835353-21835553__chr2L_21839073-21839412/alignments/enhancers/lastz.maf
chr2L_21835353-21835553__chr2L_21840673-21841262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835353-21835553__chr2L_21840673-21841262/alignments/enhancers/lastz.maf
chr2L_21836087-21836312__chr2L_21839073-21839412	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21836087-21836312__chr2L_21839073-21839412/alignments/enhancers/lastz.maf
chr2L_21836087-21836312__chr2L_21840673-21841262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21836087-21836312__chr2L_21840673-21841262/alignments/enhancers/lastz.maf
chr2L_21839073-21839412__chr2L_21840673-21841262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21839073-21839412__chr2L_21840673-21841262/alignments/enhancers/lastz.maf
chr2L_21831155-21831728__chr2L_21840673-21841262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_sm/chr2L_21831155-21831728__chr2L_21840673-21841262/alignments/enhancers/lastz.maf
chr2R_7091539-7091739__chr2R_7110660-7110941	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033179_Spearman/chr2R_7091539-7091739__chr2R_7110660-7110941/alignments/enhancers/lastz.maf
chr2R_7091539-7091739__chr2R_7112270-7112595	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033179_Spearman/chr2R_7091539-7091739__chr2R_7112270-7112595/alignments/enhancers/lastz.maf
chr2R_7110660-7110941__chr2R_7112270-7112595	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033179_Spearman/chr2R_7110660-7110941__chr2R_7112270-7112595/alignments/enhancers/lastz.maf
chr2R_8264126-8264454__chr2R_8266328-8266674	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033310_Spearman/chr2R_8264126-8264454__chr2R_8266328-8266674/alignments/enhancers/lastz.maf
chr2R_8260764-8261094__chr2R_8264126-8264454	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033310_meso/chr2R_8260764-8261094__chr2R_8264126-8264454/alignments/enhancers/lastz.maf
chr2R_9176883-9177262__chr2R_9178347-9178768	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_Spearman/chr2R_9176883-9177262__chr2R_9178347-9178768/alignments/enhancers/lastz.maf
chr2R_9168156-9168363__chr2R_9176883-9177262	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9168156-9168363__chr2R_9176883-9177262/alignments/enhancers/lastz.maf
chr2R_9168156-9168363__chr2R_9178347-9178768	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9168156-9168363__chr2R_9178347-9178768/alignments/enhancers/lastz.maf
chr2R_9168156-9168363__chr2R_9189407-9189607	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9168156-9168363__chr2R_9189407-9189607/alignments/enhancers/lastz.maf
chr2R_9176883-9177262__chr2R_9178347-9178768	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9176883-9177262__chr2R_9178347-9178768/alignments/enhancers/lastz.maf
chr2R_9176883-9177262__chr2R_9189407-9189607	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9176883-9177262__chr2R_9189407-9189607/alignments/enhancers/lastz.maf
chr2R_9178347-9178768__chr2R_9189407-9189607	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9178347-9178768__chr2R_9189407-9189607/alignments/enhancers/lastz.maf
chr2R_9492171-9492437__chr2R_9492733-9492933	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033454_Spearman/chr2R_9492171-9492437__chr2R_9492733-9492933/alignments/enhancers/lastz.maf
chr2R_9900668-9901086__chr2R_9911877-9912145	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9900668-9901086__chr2R_9911877-9912145/alignments/enhancers/lastz.maf
chr2R_9900668-9901086__chr2R_9936639-9936952	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9900668-9901086__chr2R_9936639-9936952/alignments/enhancers/lastz.maf
chr2R_9900668-9901086__chr2R_9938636-9938836	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9900668-9901086__chr2R_9938636-9938836/alignments/enhancers/lastz.maf
chr2R_9900668-9901086__chr2R_9940074-9940569	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9900668-9901086__chr2R_9940074-9940569/alignments/enhancers/lastz.maf
chr2R_9911877-9912145__chr2R_9936639-9936952	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9911877-9912145__chr2R_9936639-9936952/alignments/enhancers/lastz.maf
chr2R_9911877-9912145__chr2R_9938636-9938836	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9911877-9912145__chr2R_9938636-9938836/alignments/enhancers/lastz.maf
chr2R_9911877-9912145__chr2R_9940074-9940569	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9911877-9912145__chr2R_9940074-9940569/alignments/enhancers/lastz.maf
chr2R_9936639-9936952__chr2R_9938636-9938836	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9936639-9936952__chr2R_9938636-9938836/alignments/enhancers/lastz.maf
chr2R_9936639-9936952__chr2R_9940074-9940569	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9936639-9936952__chr2R_9940074-9940569/alignments/enhancers/lastz.maf
chr2R_9938636-9938836__chr2R_9940074-9940569	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9938636-9938836__chr2R_9940074-9940569/alignments/enhancers/lastz.maf
chr2R_10273454-10273813__chr2R_10301567-10301767	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033539_sm/chr2R_10273454-10273813__chr2R_10301567-10301767/alignments/enhancers/lastz.maf
