pair_dir	is_close_gap	is_adjacent_neighbors	LL_hit	RR_hit	LR_hit	RL_hit	LL_RR_double_hit	LR_RL_double_hit	any_double_hit	double_hit_type	best_double_hit_comparison	best_double_hit_evalue	best_double_hit_bitscore	best_double_hit_neg_log10_evalue
FBgn0023095_sm/chr3L_13208620-13208905__chr3L_13231729-13231956	False	False	1	1	1	1	1	1	1	BOTH	RL	1.01e-05	40.1	4.995678626217358
FBgn0023095_sm/chr3L_13208620-13208905__chr3L_13270814-13271136	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.064	26.5	1.193820026016113
FBgn0023095_sm/chr3L_13231729-13231956__chr3L_13270814-13271136	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	27.4	1.193820026016113
FBgn0023540_vm/chrX_2097213-2097718__chrX_2098250-2098696	True	True	0	1	1	0	0	0	0	NONE				
FBgn0023540_vm/chrX_2097213-2097718__chrX_2100179-2100460	True	False	1	1	1	1	1	1	1	BOTH	LR	0.018	29.2	1.744727494896694
FBgn0023540_vm/chrX_2097213-2097718__chrX_2124693-2125061	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.16	22.9	0.7958800173440752
FBgn0023540_vm/chrX_2098250-2098696__chrX_2100179-2100460	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.003	31.0	2.5228787452803374
FBgn0023540_vm/chrX_2098250-2098696__chrX_2124693-2125061	False	False	1	0	0	1	0	0	0	NONE				
FBgn0023540_vm/chrX_2100179-2100460__chrX_2124693-2125061	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.038	26.5	1.4202164033831899
FBgn0024250_meso/chrX_7248231-7248431__chrX_7271398-7271982	False	False	1	1	1	1	1	1	1	BOTH	LL	6.78e-08	46.4	7.168770306132937
FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14370227-14370493	False	False	1	1	1	1	1	1	1	BOTH	LL	3.75e-11	58.1	10.425968732272281
FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14372918-14373876	False	False	1	1	1	1	1	1	1	BOTH	LR	5.57e-09	50.9	8.254144804826272
FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14382371-14382571	False	False	1	1	1	1	1	1	1	BOTH	RR	0.003	31.0	2.5228787452803374
FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14384206-14384447	False	False	1	1	1	1	1	1	1	BOTH	RL	0.003	31.0	2.5228787452803374
FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14386667-14387031	False	False	1	1	1	1	1	1	1	BOTH	LR	0.001	32.8	3.0
FBgn0024321_sm/chr3R_14370227-14370493__chr3R_14372918-14373876	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.000415	33.7	3.381951903287907
FBgn0024321_sm/chr3R_14370227-14370493__chr3R_14382371-14382571	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000119	35.6	3.9244530386074694
FBgn0024321_sm/chr3R_14370227-14370493__chr3R_14384206-14384447	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000109	35.6	3.962573502059376
FBgn0024321_sm/chr3R_14370227-14370493__chr3R_14386667-14387031	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000109	35.6	3.962573502059376
FBgn0024321_sm/chr3R_14372918-14373876__chr3R_14382371-14382571	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0024321_sm/chr3R_14372918-14373876__chr3R_14384206-14384447	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.016	29.2	1.7958800173440752
FBgn0024321_sm/chr3R_14372918-14373876__chr3R_14386667-14387031	False	False	1	1	1	1	1	1	1	BOTH	RL	0.016	29.2	1.7958800173440752
FBgn0024321_sm/chr3R_14382371-14382571__chr3R_14384206-14384447	True	True	1	1	0	0	1	0	1	LL_RR	LL	0.041	26.5	1.3872161432802645
FBgn0024321_sm/chr3R_14382371-14382571__chr3R_14386667-14387031	True	False	0	1	1	1	0	1	1	LR_RL	LR	0.005	30.1	2.3010299956639813
FBgn0024321_sm/chr3R_14384206-14384447__chr3R_14386667-14387031	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.016	28.3	1.7958800173440752
FBgn0025632_vm/chrX_2012689-2013147__chrX_2014352-2014702	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.37	22.9	0.431798275933005
FBgn0025874_sm/chr3L_13886841-13887250__chr3L_13887299-13887499	True	True	0	0	1	0	0	0	0	NONE				
FBgn0025874_sm/chr3L_13886841-13887250__chr3L_13892257-13892580	False	False	1	0	1	0	0	0	0	NONE				
FBgn0025874_sm/chr3L_13887299-13887499__chr3L_13892257-13892580	True	True	0	1	0	0	0	0	0	NONE				
FBgn0026199_vm_sm/chr4_723852-724124__chr4_725008-725208	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.002	31.0	2.6989700043360187
FBgn0026239_vm/chr3R_18988180-18988605__chr3R_19014156-19014356	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.77	23.8	0.11350927482751812
FBgn0026261_vm/chr2R_22263977-22264346__chr2R_22264962-22265213	True	True	0	0	1	0	0	0	0	NONE				
FBgn0026320_meso/chr3L_14936376-14936760__chr3L_14939995-14940646	True	True	0	1	1	0	0	0	0	NONE				
FBgn0026320_meso/chr3L_14936376-14936760__chr3L_14944241-14944774	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	27.4	1.193820026016113
FBgn0026320_meso/chr3L_14936376-14936760__chr3L_14948136-14948479	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	27.4	1.193820026016113
FBgn0026320_meso/chr3L_14939995-14940646__chr3L_14944241-14944774	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.0	901.0	300.0
FBgn0026320_meso/chr3L_14939995-14940646__chr3L_14948136-14948479	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
FBgn0026320_meso/chr3L_14944241-14944774__chr3L_14948136-14948479	True	True	1	0	1	0	0	0	0	NONE				
FBgn0026403_sm/chr2R_9936639-9936952__chr2R_9938636-9938836	True	True	1	1	1	0	1	0	1	LL_RR	RR	8.23e-05	36.5	4.08460016478773
FBgn0026409_Spearman/chr3L_14524405-14524880__chr3L_14572837-14573037	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
FBgn0026409_sm/chr3L_14523287-14523596__chr3L_14524405-14524880	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.038	24.7	1.4202164033831899
FBgn0026409_sm/chr3L_14523287-14523596__chr3L_14526208-14526538	True	False	1	1	1	1	1	1	1	BOTH	RR	0.006	28.3	2.221848749616356
FBgn0026409_sm/chr3L_14523287-14523596__chr3L_14571782-14572050	False	False	1	1	1	1	1	1	1	BOTH	RR	0.02	26.5	1.6989700043360187
FBgn0026409_sm/chr3L_14524405-14524880__chr3L_14526208-14526538	True	True	1	0	1	0	0	0	0	NONE				
FBgn0026409_sm/chr3L_14524405-14524880__chr3L_14571782-14572050	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.02	26.5	1.6989700043360187
FBgn0026409_sm/chr3L_14526208-14526538__chr3L_14571782-14572050	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.41	23.8	0.38721614328026455
FBgn0026761_Spearman/chr2R_6219294-6219494__chr2R_6256635-6257061	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000123	35.6	3.910094888560602
FBgn0026761_sm/chr2R_6148201-6148543__chr2R_6148968-6149343	True	True	0	0	1	0	0	0	0	NONE				
FBgn0026761_sm/chr2R_6148201-6148543__chr2R_6223828-6224166	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	24.7	0.6575773191777937
FBgn0026761_sm/chr2R_6148201-6148543__chr2R_6237153-6237506	False	False	0	0	1	0	0	0	0	NONE				
FBgn0026761_sm/chr2R_6148968-6149343__chr2R_6223828-6224166	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.45	23.8	0.3467874862246563
FBgn0026761_sm/chr2R_6148968-6149343__chr2R_6237153-6237506	False	False	0	1	0	1	0	0	0	NONE				
FBgn0026761_sm/chr2R_6223828-6224166__chr2R_6237153-6237506	False	False	1	1	1	1	1	1	1	BOTH	LR	0.22	24.7	0.6575773191777937
FBgn0027066_vm_sm/chr2R_6359418-6359689__chr2R_6363538-6363738	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.0	2117.0	300.0
FBgn0027066_vm_sm/chr2R_6359418-6359689__chr2R_6365997-6366271	False	False	1	1	1	1	1	1	1	BOTH	LL	0.0	2828.0	300.0
FBgn0027066_vm_sm/chr2R_6363538-6363738__chr2R_6365997-6366271	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.0	2117.0	300.0
FBgn0027084_Spearman/chrX_9645073-9645375__chrX_9651073-9651377	False	False	1	1	1	1	1	1	1	BOTH	LR	3.51e-05	38.3	4.454692883534176
FBgn0027084_Spearman/chrX_9645073-9645375__chrX_9680427-9680627	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	27.4	1.193820026016113
FBgn0027084_Spearman/chrX_9651073-9651377__chrX_9680427-9680627	False	False	1	0	1	0	0	0	0	NONE				
FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15051009-15051402	True	True	1	1	1	0	1	0	1	LL_RR	RR	4.11e-29	116.0	28.38615817812393
FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15058846-15059046	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	26.5	1.193820026016113
FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15062508-15062841	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15065782-15065982	False	False	1	1	1	0	1	0	1	LL_RR	LL	8.26e-07	42.8	6.083019952679618
FBgn0027088_sm/chr3L_15051009-15051402__chr3L_15058846-15059046	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.2	24.7	0.6989700043360187
FBgn0027088_sm/chr3L_15051009-15051402__chr3L_15062508-15062841	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0027088_sm/chr3L_15051009-15051402__chr3L_15065782-15065982	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.001	32.8	3.0
FBgn0027088_sm/chr3L_15058846-15059046__chr3L_15062508-15062841	True	True	0	1	1	0	0	0	0	NONE				
FBgn0027088_sm/chr3L_15058846-15059046__chr3L_15065782-15065982	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	26.5	1.193820026016113
FBgn0027088_sm/chr3L_15062508-15062841__chr3L_15065782-15065982	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.075	26.5	1.1249387366083
FBgn0027111_Spearman/chr3L_247505-247705__chr3L_255201-255682	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
FBgn0027111_Spearman/chr3L_247505-247705__chr3L_260322-260568	False	False	1	0	0	1	0	0	0	NONE				
FBgn0027111_Spearman/chr3L_255201-255682__chr3L_260322-260568	True	True	0	0	1	0	0	0	0	NONE				
FBgn0027111_sm/chr3L_254348-254880__chr3L_266056-266335	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.22	24.7	0.6575773191777937
FBgn0027111_sm/chr3L_254348-254880__chr3L_278816-279016	False	False	0	1	0	0	0	0	0	NONE				
FBgn0027111_sm/chr3L_266056-266335__chr3L_278816-279016	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.77	22.9	0.11350927482751812
FBgn0027111_vm/chr3L_254348-254880__chr3L_278317-278724	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.087	22.9	1.0604807473813815
FBgn0027111_vm/chr3L_254348-254880__chr3L_278816-279016	False	False	0	1	0	1	0	0	0	NONE				
FBgn0027111_vm/chr3L_278317-278724__chr3L_278816-279016	True	True	0	0	0	0	0	0	0	NONE				
FBgn0027339_sm/chr3L_22728933-22729192__chr3L_22773634-22773848	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
FBgn0027339_sm/chr3L_22728933-22729192__chr3L_22788539-22788804	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.77	22.9	0.11350927482751812
FBgn0027339_sm/chr3L_22773634-22773848__chr3L_22788539-22788804	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	29.2	1.744727494896694
FBgn0027356_sm/chr2R_12215684-12216005__chr2R_12224142-12224342	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	27.4	1.193820026016113
FBgn0027865_sm/chr3R_25851620-25852011__chr3R_25879434-25879634	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.11	25.6	0.958607314841775
FBgn0027865_sm/chr3R_25851620-25852011__chr3R_25880902-25881203	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.11	25.6	0.958607314841775
FBgn0027865_sm/chr3R_25879434-25879634__chr3R_25880902-25881203	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.11	24.7	0.958607314841775
FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3102934-3103204	True	True	1	1	1	0	1	0	1	LL_RR	RR	4.62e-05	33.7	4.335358024443875
FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3103482-3103682	True	False	1	0	0	1	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3103691-3103945	True	False	0	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3104146-3104671	True	False	0	1	1	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3123638-3124075	False	False	1	1	1	1	1	1	1	BOTH	LL	8.26e-07	43.7	6.083019952679618
FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3124946-3125240	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000428	33.7	3.3685562309868278
FBgn0028369_Spearman/chrX_3102934-3103204__chrX_3103482-3103682	True	True	1	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3102934-3103204__chrX_3103691-3103945	True	False	0	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3102934-3103204__chrX_3104146-3104671	True	False	0	1	1	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3102934-3103204__chrX_3123638-3124075	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.002	29.2	2.6989700043360187
FBgn0028369_Spearman/chrX_3102934-3103204__chrX_3124946-3125240	False	False	1	1	1	0	1	0	1	LL_RR	RR	4.55e-05	33.7	4.341988603342887
FBgn0028369_Spearman/chrX_3103482-3103682__chrX_3103691-3103945	True	True	0	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3103482-3103682__chrX_3104146-3104671	True	False	0	0	1	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3103482-3103682__chrX_3123638-3124075	False	False	1	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3103482-3103682__chrX_3124946-3125240	False	False	0	0	1	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3103691-3103945__chrX_3104146-3104671	True	True	0	1	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3103691-3103945__chrX_3123638-3124075	False	False	0	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3103691-3103945__chrX_3124946-3125240	False	False	0	0	0	0	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3104146-3104671__chrX_3123638-3124075	False	False	0	1	0	1	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3104146-3104671__chrX_3124946-3125240	False	False	0	1	0	1	0	0	0	NONE				
FBgn0028369_Spearman/chrX_3123638-3124075__chrX_3124946-3125240	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.002	30.1	2.6989700043360187
FBgn0028369_meso_sm/chrX_2944529-2944919__chrX_3044554-3044926	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	27.4	1.193820026016113
FBgn0028369_meso_sm/chrX_2944529-2944919__chrX_3104146-3104671	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
FBgn0028369_meso_sm/chrX_3044554-3044926__chrX_3104146-3104671	False	False	1	1	1	1	1	1	1	BOTH	LR	2.88e-06	41.9	5.540607512240769
FBgn0028734_sm/chr3R_10106432-10106719__chr3R_10108491-10108933	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.004	30.1	2.3979400086720375
FBgn0028895_meso/chr2L_16276078-16276279__chr2L_16277332-16277560	True	True	1	0	1	0	0	0	0	NONE				
FBgn0029504_sm/chrX_7555826-7556105__chrX_7573472-7573775	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	31.9	3.0
FBgn0029504_sm/chrX_7555826-7556105__chrX_7580532-7580795	False	False	1	1	1	1	1	1	1	BOTH	RR	0.22	25.6	0.6575773191777937
FBgn0029504_sm/chrX_7573472-7573775__chrX_7580532-7580795	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	30.1	2.3010299956639813
FBgn0029526_Spearman/chrX_419897-420154__chrX_421493-421767	True	True	0	1	0	0	0	0	0	NONE				
FBgn0029665_sm/chrX_3411043-3411363__chrX_3413665-3413865	True	True	1	1	1	0	1	0	1	LL_RR	RR	2.18e-07	45.5	6.661543506395395
FBgn0029665_sm/chrX_3411043-3411363__chrX_3417229-3417559	False	False	1	0	0	1	0	0	0	NONE				
FBgn0029665_sm/chrX_3413665-3413865__chrX_3417229-3417559	True	True	1	0	0	0	0	0	0	NONE				
FBgn0029755_sm/chrX_5291739-5291939__chrX_5295134-5295334	True	True	1	1	1	0	1	0	1	LL_RR	LL	8.67e-08	46.4	7.06198090252379
FBgn0029830_vm/chrX_5915683-5915953__chrX_5921626-5922043	False	False	1	1	1	1	1	1	1	BOTH	RR	1.01e-05	40.1	4.995678626217358
FBgn0029830_vm/chrX_5915683-5915953__chrX_5946021-5946311	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.22	24.7	0.6575773191777937
FBgn0029830_vm/chrX_5921626-5922043__chrX_5946021-5946311	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000428	34.6	3.3685562309868278
FBgn0029885_vm/chrX_6565029-6565230__chrX_6572042-6572321	False	False	1	1	1	1	1	1	1	BOTH	LL	0.0	761.0	300.0
FBgn0029939_Spearman/chrX_7046483-7046845__chrX_7048274-7048583	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.036	27.4	1.4436974992327127
FBgn0029939_Spearman/chrX_7046483-7046845__chrX_7140434-7140797	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.000428	34.6	3.3685562309868278
FBgn0029939_Spearman/chrX_7046483-7046845__chrX_7177324-7177678	False	False	1	1	1	1	1	1	1	BOTH	RR	0.13	24.7	0.8860566476931632
FBgn0029939_Spearman/chrX_7048274-7048583__chrX_7140434-7140797	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	30.1	2.3010299956639813
FBgn0029939_Spearman/chrX_7048274-7048583__chrX_7177324-7177678	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	31.0	2.3010299956639813
FBgn0029939_Spearman/chrX_7140434-7140797__chrX_7177324-7177678	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.064	26.5	1.193820026016113
FBgn0030151_Spearman/chrX_9680427-9680627__chrX_9708888-9709088	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.12	24.7	0.9208187539523752
FBgn0030151_Spearman/chrX_9680427-9680627__chrX_9709480-9709680	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.12	23.8	0.9208187539523752
FBgn0030151_Spearman/chrX_9708888-9709088__chrX_9709480-9709680	True	True	0	1	1	0	0	0	0	NONE				
FBgn0030406_Spearman/chrX_12516060-12516615__chrX_12551912-12552112	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000123	35.6	3.910094888560602
FBgn0030451_sm/chrX_13051960-13052281__chrX_13070183-13070515	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.000428	33.7	3.3685562309868278
FBgn0030451_sm/chrX_13051960-13052281__chrX_13078529-13078729	False	False	1	1	1	1	1	1	1	BOTH	LL	3.51e-05	37.4	4.454692883534176
FBgn0030451_sm/chrX_13070183-13070515__chrX_13078529-13078729	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	32.8	3.0
FBgn0030480_sm/chrX_13335047-13335247__chrX_13337480-13337751	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.005	31.0	2.3010299956639813
FBgn0030789_Spearman/chrX_16749348-16749563__chrX_16752356-16752964	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.000137	36.5	3.8632794328435933
FBgn0030794_vm/chrX_16750137-16750514__chrX_16751072-16751473	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.000401	30.1	3.396855627379818
FBgn0030794_vm/chrX_16750137-16750514__chrX_16752356-16752964	True	False	1	1	0	1	1	0	1	LL_RR	RR	0.004	28.3	2.3979400086720375
FBgn0030794_vm/chrX_16750137-16750514__chrX_16773523-16773913	False	False	1	1	1	1	1	1	1	BOTH	RL	9.38e-05	33.7	4.027797161620936
FBgn0030794_vm/chrX_16751072-16751473__chrX_16752356-16752964	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.00015	34.6	3.8239087409443187
FBgn0030794_vm/chrX_16751072-16751473__chrX_16773523-16773913	False	False	1	1	1	1	1	1	1	BOTH	LL	9.38e-05	33.7	4.027797161620936
FBgn0030794_vm/chrX_16752356-16752964__chrX_16773523-16773913	False	False	1	1	1	1	1	1	1	BOTH	LR	0.006	29.2	2.221848749616356
FBgn0030864_sm/chrX_17650510-17650710__chrX_17660173-17660373	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.000428	34.6	3.3685562309868278
FBgn0030864_sm/chrX_17650510-17650710__chrX_17667811-17668233	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	32.8	3.0
FBgn0030864_sm/chrX_17660173-17660373__chrX_17667811-17668233	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.064	27.4	1.193820026016113
FBgn0030900_Spearman/chrX_18146945-18147372__chrX_18147841-18148227	True	True	1	1	0	0	1	0	1	LL_RR	LL	0.14	22.9	0.8538719643217619
FBgn0030900_Spearman/chrX_18146945-18147372__chrX_18148950-18149279	True	False	0	1	1	1	0	1	1	LR_RL	LR	3.51e-05	37.4	4.454692883534176
FBgn0030900_Spearman/chrX_18147841-18148227__chrX_18148950-18149279	True	True	1	0	1	0	0	0	0	NONE				
FBgn0030955_Spearman/chrX_18714009-18714209__chrX_18715355-18715555	True	True	1	1	0	0	1	0	1	LL_RR	LL	0.008	29.2	2.0969100130080562
FBgn0030955_Spearman/chrX_18714009-18714209__chrX_18737813-18738119	False	False	0	0	1	0	0	0	0	NONE				
FBgn0030955_Spearman/chrX_18715355-18715555__chrX_18737813-18738119	False	False	0	1	0	1	0	0	0	NONE				
FBgn0031008_sm/chrX_19236806-19237421__chrX_19238211-19238765	True	True	1	0	1	0	0	0	0	NONE				
FBgn0031037_sm/chrX_19544220-19544470__chrX_19544519-19544719	True	True	0	1	1	0	0	0	0	NONE				
FBgn0031228_sm/chr2L_160687-161034__chr2L_161603-162045	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.05	24.7	1.3010299956639813
FBgn0031228_sm/chr2L_160687-161034__chr2L_166574-166924	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.014	26.5	1.853871964321762
FBgn0031228_sm/chr2L_161603-162045__chr2L_166574-166924	True	True	0	1	1	0	0	0	0	NONE				
FBgn0031307_sm/chr2L_1118230-1118839__chr2L_1123442-1123872	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.12	26.5	0.9208187539523752
FBgn0031313_vm_sm/chr2L_1157764-1158130__chr2L_1162261-1162810	True	True	0	1	1	0	0	0	0	NONE				
FBgn0031505_vm/chr2L_3152131-3152363__chr2L_3153478-3153742	True	True	0	1	1	0	0	0	0	NONE				
FBgn0031505_vm_sm/chr2L_3095049-3095273__chr2L_3101225-3101432	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	27.4	1.193820026016113
FBgn0031505_vm_sm/chr2L_3095049-3095273__chr2L_3108267-3108563	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
FBgn0031505_vm_sm/chr2L_3095049-3095273__chr2L_3121835-3122035	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	27.4	1.193820026016113
FBgn0031505_vm_sm/chr2L_3101225-3101432__chr2L_3108267-3108563	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
FBgn0031505_vm_sm/chr2L_3101225-3101432__chr2L_3121835-3122035	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	27.4	1.193820026016113
FBgn0031505_vm_sm/chr2L_3108267-3108563__chr2L_3121835-3122035	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
FBgn0031776_vm_sm/chr2L_6075442-6075642__chr2L_6076424-6076624	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.000132	33.7	3.87942606879415
FBgn0031776_vm_sm/chr2L_6075442-6075642__chr2L_6090073-6090445	False	False	1	1	1	1	1	1	1	BOTH	LR	2.37e-07	44.6	6.6252516539898965
FBgn0031776_vm_sm/chr2L_6076424-6076624__chr2L_6090073-6090445	False	False	1	1	1	1	1	1	1	BOTH	RR	0.000428	34.6	3.3685562309868278
FBgn0031857_sm/chr2L_6751919-6752178__chr2L_6772280-6772480	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000428	33.7	3.3685562309868278
FBgn0031857_sm/chr2L_6751919-6752178__chr2L_6787279-6787639	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	26.5	1.193820026016113
FBgn0031857_sm/chr2L_6772280-6772480__chr2L_6787279-6787639	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
FBgn0031895_vm/chr2L_7126464-7126736__chr2L_7133794-7134306	False	False	1	1	1	1	1	1	1	BOTH	RR	0.001	32.8	3.0
FBgn0031895_vm/chr2L_7126464-7126736__chr2L_7157539-7157943	False	False	1	1	1	1	1	1	1	BOTH	RR	0.005	31.0	2.3010299956639813
FBgn0031895_vm/chr2L_7133794-7134306__chr2L_7157539-7157943	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	28.3	1.744727494896694
FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7398789-7398989	False	False	1	1	1	1	1	1	1	BOTH	LR	0.2	24.7	0.6989700043360187
FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7401211-7401411	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.2	24.7	0.6989700043360187
FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7404967-7405167	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7407733-7408080	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7401211-7401411	True	True	1	0	1	0	0	0	0	NONE				
FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7404967-7405167	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.2	24.7	0.6989700043360187
FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7407733-7408080	False	False	1	1	1	1	1	1	1	BOTH	RR	0.056	26.5	1.2518119729937995
FBgn0031908_sm/chr2L_7401211-7401411__chr2L_7404967-7405167	True	True	0	1	1	0	0	0	0	NONE				
FBgn0031908_sm/chr2L_7401211-7401411__chr2L_7407733-7408080	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.000123	35.6	3.910094888560602
