set,cohort,pair_dir,nameA,nameB,percent_identity,alignment_score,aligner,gapopen,gapextend,cosine,pearson_r,spearman_r,kmer_combined,pair_key,pair_key_norm
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016041_sm/chrX_7655607-7655855__chrX_7686560-7686932,chrX_7655607-7655855,chrX_7686560-7686932,33.4,183.5,needle,10,0.5,0.044197908,-0.013186144,-0.008717117,0.007431549,chrX_7655607-7655855__chrX_7686560-7686932,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_Spearman/chr3L_19151316-19151710__chr3L_19173146-19173442,chr3L_19151316-19151710,chr3L_19173146-19173442,33.4,231.0,needle,10,0.5,0.053850929,-0.006041018,-0.005156972,0.014217646,chr3L_19151316-19151710__chr3L_19173146-19173442,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003002_Spearman/chr3R_4852430-4852762__chr3R_4960008-4960208,chr3R_4852430-4852762,chr3R_4960008-4960208,33.4,199.5,needle,10,0.5,0.054274134,-0.002180024,0.002914106,0.018336072,chr3R_4852430-4852762__chr3R_4960008-4960208,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7398789-7398989__chr2L_7407733-7408080,chr2L_7398789-7398989,chr2L_7407733-7408080,33.4,220.5,needle,10,0.5,0.1033746524267504,0.055349215,0.079989758,0.079571209,chr2L_7398789-7398989__chr2L_7407733-7408080,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5982072-5982272,chr3L_5975471-5975750,chr3L_5982072-5982272,33.4,165.0,needle,10,0.5,0.030368898,-0.020161865,-0.016698138,-0.002163702,chr3L_5975471-5975750__chr3L_5982072-5982272,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003002_vm/chr3R_4878667-4879056__chr3R_4914310-4914978,chr3R_4878667-4879056,chr3R_4914310-4914978,33.4,347.0,needle,10,0.5,0.1434970708640954,0.050599656,0.047969204,0.080688644,chr3R_4878667-4879056__chr3R_4914310-4914978,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033581_vm/chr2R_10724722-10724928__chr2R_10734849-10735149,chr2R_10724722-10724928,chr2R_10734849-10735149,33.4,165.5,needle,10,0.5,0.027203191,-0.030810042,-0.030001985,-0.011202945,chr2R_10724722-10724928__chr2R_10734849-10735149,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_Spearman/chrX_3103482-3103682__chrX_3124946-3125240,chrX_3103482-3103682,chrX_3124946-3125240,33.4,195.5,needle,10,0.5,0.1016832763536077,0.06639735,0.041835437,0.069972021,chrX_3103482-3103682__chrX_3124946-3125240,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001186_sm/chrX_9535552-9535936__chrX_9609591-9609868,chrX_9535552-9535936,chrX_9609591-9609868,33.4,204.5,needle,10,0.5,0.041123123,-0.01737547,-0.016772073,0.002325193,chrX_9535552-9535936__chrX_9609591-9609868,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034013_meso/chr2R_14977821-14978455__chr2R_14980641-14981129,chr2R_14977821-14978455,chr2R_14980641-14981129,33.3,427.5,needle,10,0.5,0.1748721619481453,0.091449436,0.063003866,0.1097751544451707,chr2R_14977821-14978455__chr2R_14980641-14981129,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0041096_Spearman/chr3L_12063986-12064331__chr3L_12082643-12082843,chr3L_12063986-12064331,chr3L_12082643-12082843,33.3,195.0,needle,10,0.5,0.05254126,-0.000647223,0.002068964,0.017987667,chr3L_12063986-12064331__chr3L_12082643-12082843,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0260642_sm/chr3R_6870932-6871323__chr3R_6966630-6967006,chr3R_6870932-6871323,chr3R_6966630-6967006,33.3,278.0,needle,10,0.5,0.1198966875881189,0.050052581,0.033331836,0.067760368,chr3R_6870932-6871323__chr3R_6966630-6967006,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7401211-7401411__chr2L_7407733-7408080,chr2L_7401211-7401411,chr2L_7407733-7408080,33.3,213.0,needle,10,0.5,0.1622482668246984,0.1177663854274552,0.088148149,0.1227209338618223,chr2L_7401211-7401411__chr2L_7407733-7408080,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0053207_Spearman/chr3R_15639984-15640424__chr3R_15643161-15643399,chr3R_15639984-15640424,chr3R_15643161-15643399,33.3,245.5,needle,10,0.5,0.096310089,0.034213682,0.030010276,0.053511349,chr3R_15639984-15640424__chr3R_15643161-15643399,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16236366-16236648,chr3R_16208035-16208235,chr3R_16236366-16236648,33.3,174.5,needle,10,0.5,0.063904162,0.01793103,0.009941257,0.03059215,chr3R_16208035-16208235__chr3R_16236366-16236648,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13190587-13190787__chr2R_13192033-13192233,chr2R_13190587-13190787,chr2R_13192033-13192233,33.3,112.5,needle,10,0.5,0.023909317,-0.013589058,-0.013913207,-0.001197649,chr2R_13190587-13190787__chr2R_13192033-13192233,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027088_sm/chr3L_15051009-15051402__chr3L_15058846-15059046,chr3L_15051009-15051402,chr3L_15058846-15059046,33.3,207.0,needle,10,0.5,0.07540046,0.020990576,0.025548014,0.04064635,chr3L_15051009-15051402__chr3L_15058846-15059046,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0261648_vm/chr2L_11415248-11415544__chr2L_11452852-11453384,chr2L_11415248-11415544,chr2L_11452852-11453384,33.3,296.5,needle,10,0.5,0.099699875,0.018330251,0.017458636,0.045162921,chr2L_11415248-11415544__chr2L_11452852-11453384,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0025632_vm/chrX_2012689-2013147__chrX_2014352-2014702,chrX_2012689-2013147,chrX_2014352-2014702,33.3,209.0,needle,10,0.5,0.051503182,-0.022985187,-0.021248058,0.002423312,chrX_2012689-2013147__chrX_2014352-2014702,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19326610-19326911,chr3R_19287679-19287954,chr3R_19326610-19326911,33.3,201.0,needle,10,0.5,0.047946902,-0.007496613,-0.002592465,0.012619275,chr3R_19287679-19287954__chr3R_19326610-19326911,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662,chr3R_16715587-16715916,chr3R_16744397-16744662,33.2,245.5,needle,10,0.5,0.1598405032727515,0.1064494264800196,0.065495697,0.1105952089674338,chr3R_16715587-16715916__chr3R_16744397-16744662,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035710_sm/chr3L_6678365-6678565__chr3L_6685484-6685719,chr3L_6678365-6678565,chr3L_6685484-6685719,33.2,167.5,needle,10,0.5,0.077147423,0.031708673,0.032222003,0.047026033,chr3L_6678365-6678565__chr3L_6685484-6685719,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036099_sm/chr3L_10718006-10718268__chr3L_10764416-10764696,chr3L_10718006-10718268,chr3L_10764416-10764696,33.2,213.0,needle,10,0.5,0.079390153,0.021087838,0.022104094,0.040860695,chr3L_10718006-10718268__chr3L_10764416-10764696,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040389_Spearman/chrX_2270820-2271020__chrX_2282017-2282260,chrX_2270820-2271020,chrX_2282017-2282260,33.2,129.0,needle,10,0.5,0.027117969,-0.025399014,-0.024993134,-0.00775806,chrX_2270820-2271020__chrX_2282017-2282260,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488,chrX_1947402-1947602,chrX_1995248-1995488,33.2,125.0,needle,10,0.5,0.047991395,0.006982303,0.012578395,0.022517364,chrX_1947402-1947602__chrX_1995248-1995488,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8846388-8846652__chr3R_8864161-8864361,chr3R_8846388-8846652,chr3R_8864161-8864361,33.2,136.0,needle,10,0.5,0.068956315,0.029669309,0.03652986,0.045051828,chr3R_8846388-8846652__chr3R_8864161-8864361,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3124946-3125240,chrX_3100007-3100398,chrX_3124946-3125240,33.2,292.0,needle,10,0.5,0.4660962841355542,0.4461275177453923,0.025946232,0.3127233447265104,chrX_3100007-3100398__chrX_3124946-3125240,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001122_Spearman/chr2R_10099473-10099798__chr2R_10160478-10160690,chr2R_10099473-10099798,chr2R_10160478-10160690,33.2,170.0,needle,10,0.5,0.090450241,0.036274626,0.029517797,0.052080888,chr2R_10099473-10099798__chr2R_10160478-10160690,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11352401-11352901,chr3R_11351913-11352365,chr3R_11352401-11352901,33.2,381.0,needle,10,0.5,0.2033682768358437,0.1453543873034652,0.1206970722809792,0.1564732454734293,chr3R_11351913-11352365__chr3R_11352401-11352901,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030794_vm/chrX_16750137-16750514__chrX_16751072-16751473,chrX_16750137-16750514,chrX_16751072-16751473,33.1,286.5,needle,10,0.5,0.167325783,0.1062126061432161,0.058362025,0.1106334711836181,chrX_16750137-16750514__chrX_16751072-16751473,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/SoxN/chr2L_8845956-8846437__chr2L_8846495-8847235,chr2L_8845956-8846437,chr2L_8846495-8847235,33.1,456.0,needle,10,0.5,0.1468699189755571,0.032469965,0.021018203,0.066786029,chr2L_8845956-8846437__chr2L_8846495-8847235,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003721_vm_sm/chr3R_15309823-15310090__chr3R_15311608-15312057,chr3R_15309823-15310090,chr3R_15311608-15312057,33.1,261.5,needle,10,0.5,0.1063175376098355,0.043600926,0.029910829,0.059943098,chr3R_15309823-15310090__chr3R_15311608-15312057,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003169_Spearman/chr3R_14591568-14591768__chr3R_14624470-14624670,chr3R_14591568-14591768,chr3R_14624470-14624670,33.1,113.0,needle,10,0.5,0.040090222,0.006477412,0.014329414,0.020299016,chr3R_14591568-14591768__chr3R_14624470-14624670,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14941342-14941625,chr3L_14922238-14922460,chr3L_14941342-14941625,33.1,183.0,needle,10,0.5,0.05680191,0.004768881,0.006129707,0.022566832,chr3L_14922238-14922460__chr3L_14941342-14941625,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020513_vm/chrX_12676886-12677437__chrX_12693668-12694287,chrX_12676886-12677437,chrX_12693668-12694287,33.0,430.5,needle,10,0.5,0.2037573911784714,0.1411024008749555,0.1216716630875658,0.1555104850469975,chrX_12676886-12677437__chrX_12693668-12694287,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004110_vm/chr3R_21396772-21397111__chr3R_21426735-21426998,chr3R_21396772-21397111,chr3R_21426735-21426998,33.0,190.5,needle,10,0.5,0.082114297,0.0193925,0.012829172,0.03811199,chr3R_21396772-21397111__chr3R_21426735-21426998,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0053207_Spearman/chr3R_15643161-15643399__chr3R_15671596-15671796,chr3R_15643161-15643399,chr3R_15671596-15671796,33.0,151.5,needle,10,0.5,0.048546406,0.003843997,-0.001883759,0.016835548,chr3R_15643161-15643399__chr3R_15671596-15671796,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5975471-5975750,chr3L_5969720-5970091,chr3L_5975471-5975750,33.0,209.5,needle,10,0.5,0.086287542,0.021713565,0.013219913,0.040407007,chr3L_5969720-5970091__chr3L_5975471-5975750,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004456_Spearman/chrX_13214172-13214372__chrX_13214681-13214911,chrX_13214172-13214372,chrX_13214681-13214911,33.0,188.0,needle,10,0.5,0.1134710002448466,0.074689569,0.06160137,0.08325398,chrX_13214172-13214372__chrX_13214681-13214911,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569,chr3R_6353539-6353883,chr3R_6394025-6394569,33.0,301.5,needle,10,0.5,0.1528997386732333,0.071866294,0.06860551,0.097790514,chr3R_6353539-6353883__chr3R_6394025-6394569,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030955_Spearman/chrX_18714009-18714209__chrX_18737813-18738119,chrX_18714009-18714209,chrX_18737813-18738119,33.0,182.0,needle,10,0.5,0.083096593,0.040794128,0.060632958,0.061507893,chrX_18714009-18714209__chrX_18737813-18738119,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022029_vm/chr2R_17019592-17019979__chr2R_17034595-17034875,chr2R_17019592-17019979,chr2R_17034595-17034875,33.0,208.0,needle,10,0.5,0.095374536,0.044598748,0.067847084,0.069273456,chr2R_17019592-17019979__chr2R_17034595-17034875,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000181_Spearman/chr2R_12485374-12485574__chr2R_12496961-12497161,chr2R_12485374-12485574,chr2R_12496961-12497161,33.0,135.5,needle,10,0.5,0.045817121,0.003429423,0.007530917,0.01892582,chr2R_12485374-12485574__chr2R_12496961-12497161,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033638_sm/chr2R_11260888-11261343__chr2R_11280746-11281085,chr2R_11260888-11261343,chr2R_11280746-11281085,33.0,317.5,needle,10,0.5,0.1511142376205576,0.094759135,0.1044555718310402,0.1167763147798381,chr2R_11260888-11261343__chr2R_11280746-11281085,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14932705-14933060,chr3L_14931009-14931209,chr3L_14932705-14933060,33.0,204.5,needle,10,0.5,0.069454217,0.017819139,0.019974062,0.035749139,chr3L_14931009-14931209__chr3L_14932705-14933060,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004606_Spearman/chr3R_30764337-30764604__chr3R_30794867-30795176,chr3R_30764337-30764604,chr3R_30794867-30795176,33.0,171.0,needle,10,0.5,0.1048712970224236,0.049496626,0.056155943,0.070174622,chr3R_30764337-30764604__chr3R_30794867-30795176,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19346468-19346888,chr3R_19329924-19330208,chr3R_19346468-19346888,33.0,250.0,needle,10,0.5,0.1286047938470017,0.064536608,0.036457878,0.076533093,chr3R_19329924-19330208__chr3R_19346468-19346888,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016041_sm/chrX_7654331-7654569__chrX_7657369-7657569,chrX_7654331-7654569,chrX_7657369-7657569,32.9,199.0,needle,10,0.5,0.079073623,0.036853742,0.02638464,0.047437335,chrX_7654331-7654569__chrX_7657369-7657569,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016041_sm/chrX_7655607-7655855__chrX_7660283-7660576,chrX_7655607-7655855,chrX_7660283-7660576,32.9,183.0,needle,10,0.5,0.059792402,0.00918913,0.019084335,0.029355289,chrX_7655607-7655855__chrX_7660283-7660576,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002733_Spearman/chr3R_26002453-26002853__chr3R_26010258-26010647,chr3R_26002453-26002853,chr3R_26010258-26010647,32.9,285.5,needle,10,0.5,0.12002428,0.057546079,0.038232754,0.071934371,chr3R_26002453-26002853__chr3R_26010258-26010647,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_sm/chr2R_13195553-13195864__chr2R_13199132-13199535,chr2R_13195553-13195864,chr2R_13199132-13199535,32.9,222.5,needle,10,0.5,0.099500368,0.031268611,0.028830556,0.053199845,chr2R_13195553-13195864__chr2R_13199132-13199535,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000014_Spearman/chr3R_16743196-16743622__chr3R_16878885-16879147,chr3R_16743196-16743622,chr3R_16878885-16879147,32.9,239.0,needle,10,0.5,0.1018387848402476,0.035355938,0.024655188,0.05394997,chr3R_16743196-16743622__chr3R_16878885-16879147,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000636_vm/chr2L_18315739-18316039__chr2L_18329506-18330029,chr2L_18315739-18316039,chr2L_18329506-18330029,32.9,309.5,needle,10,0.5,0.1428497811739627,0.06765539,0.036765134,0.082423435,chr2L_18315739-18316039__chr2L_18329506-18330029,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362,chr3R_19339027-19339227,chr3R_19343988-19344362,32.9,193.0,needle,10,0.5,0.1094300295715999,0.05618993,0.038886089,0.068168683,chr3R_19339027-19339227__chr3R_19343988-19344362,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0260642_sm/chr3R_6854324-6854718__chr3R_6932962-6933173,chr3R_6854324-6854718,chr3R_6932962-6933173,32.8,244.0,needle,10,0.5,0.083883299,0.024688246,0.02699602,0.045189188,chr3R_6854324-6854718__chr3R_6932962-6933173,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/SoxN/chr2L_8811130-8811511__chr2L_8842046-8842771,chr2L_8811130-8811511,chr2L_8842046-8842771,32.8,389.0,needle,10,0.5,0.1299020126283763,0.032284362,0.03234841,0.064844928,chr2L_8811130-8811511__chr2L_8842046-8842771,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002733_Spearman/chr3R_26009977-26010219__chr3R_26017398-26017815,chr3R_26009977-26010219,chr3R_26017398-26017815,32.8,223.0,needle,10,0.5,0.0647451,-0.005834926,-0.003244327,0.018555282,chr3R_26009977-26010219__chr3R_26017398-26017815,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038244_meso_sm/chr3R_14586821-14587560__chr3R_14589659-14590058,chr3R_14586821-14587560,chr3R_14589659-14590058,32.8,398.5,needle,10,0.5,0.2250572918660412,0.1474238570248911,0.047814213,0.1400984539459926,chr3R_14586821-14587560__chr3R_14589659-14590058,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15062508-15062841,chr3L_15048542-15048758,chr3L_15062508-15062841,32.8,156.0,needle,10,0.5,0.046562277,-0.010218146,-0.007464263,0.009626623,chr3L_15048542-15048758__chr3L_15062508-15062841,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0005771_Spearman/chr2L_14517261-14517665__chr2L_14540200-14540420,chr2L_14517261-14517665,chr2L_14540200-14540420,32.8,224.0,needle,10,0.5,0.1263989897090126,0.069218441,0.060498523,0.085371985,chr2L_14517261-14517665__chr2L_14540200-14540420,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022960_vm_sm/chr2R_6608594-6608985__chr2R_6626145-6626383,chr2R_6608594-6608985,chr2R_6626145-6626383,32.7,208.5,needle,10,0.5,0.07274999,0.029953899,0.044953464,0.049219118,chr2R_6608594-6608985__chr2R_6626145-6626383,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461,chr3L_16674720-16675084,chr3L_16680906-16681461,32.7,283.5,needle,10,0.5,0.078058572,-0.015134005,-0.011476936,0.01714921,chr3L_16674720-16675084__chr3L_16680906-16681461,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016715_sm/chr3L_574867-575113__chr3L_618388-618844,chr3L_574867-575113,chr3L_618388-618844,32.7,256.0,needle,10,0.5,0.095711204,0.031042689,0.036491151,0.054415015,chr3L_574867-575113__chr3L_618388-618844,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15051009-15051402,chr3L_15048542-15048758,chr3L_15051009-15051402,32.6,211.0,needle,10,0.5,0.048064581,-0.017137955,-0.013022362,0.005968088,chr3L_15048542-15048758__chr3L_15051009-15051402,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000014_Spearman/chr3R_16882506-16882728__chr3R_16920451-16920854,chr3R_16882506-16882728,chr3R_16920451-16920854,32.6,226.0,needle,10,0.5,0.073830199,0.012363485,0.008443054,0.03154558,chr3R_16882506-16882728__chr3R_16920451-16920854,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035153_sm/chr3L_647134-647334__chr3L_668956-669192,chr3L_647134-647334,chr3L_668956-669192,32.6,140.5,needle,10,0.5,0.044914219,0.003919434,0.007812465,0.018882039,chr3L_647134-647334__chr3L_668956-669192,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361,chr3R_8857786-8857986,chr3R_8864161-8864361,32.6,135.5,needle,10,0.5,0.060133775,0.02824448,0.051371117,0.046583124,chr3R_8857786-8857986__chr3R_8864161-8864361,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094,chr3L_13646895-13647219,chr3L_13834627-13835094,32.5,274.0,needle,10,0.5,0.1149655686912018,0.040068953,0.05145577,0.068830098,chr3L_13646895-13647219__chr3L_13834627-13835094,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0024321_sm/chr3R_14382371-14382571__chr3R_14386667-14387031,chr3R_14382371-14382571,chr3R_14386667-14387031,32.5,139.0,needle,10,0.5,0.048942051,0.016120383,0.026209623,0.030424019,chr3R_14382371-14382571__chr3R_14386667-14387031,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13195866-13196315,chr2R_13194170-13194587,chr2R_13195866-13196315,32.5,310.5,needle,10,0.5,0.1025699724623943,0.017677534,0.031253319,0.050500275,chr2R_13194170-13194587__chr2R_13195866-13196315,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0261800_sm/chr2L_7808917-7809117__chr2L_7810046-7810246,chr2L_7808917-7809117,chr2L_7810046-7810246,32.5,149.0,needle,10,0.5,0.08185963,0.04138909,0.034204824,0.052484514,chr2L_7808917-7809117__chr2L_7810046-7810246,
